campus_id,parking_lot_id,occupied_spaces,available_spaces,occupancy_percentage,predicted_occupancy,status,observation_timestamp,ingestion_timestamp,source,provenance
vitap,vitap-lot-hostel,8,154,0.0494,"{""t_15min"": 8, ""t_30min"": 8, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,3,69,0.0417,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,3,87,0.0333,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,6,102,0.0556,"{""t_15min"": 6, ""t_30min"": 6, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,8,154,0.0494,"{""t_15min"": 8, ""t_30min"": 8, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,3,69,0.0417,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,3,87,0.0333,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,6,102,0.0556,"{""t_15min"": 6, ""t_30min"": 6, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:30:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,7,155,0.0432,"{""t_15min"": 7, ""t_30min"": 7, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:30:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,3,69,0.0417,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:30:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,3,87,0.0333,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:30:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:30:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,6,102,0.0556,"{""t_15min"": 6, ""t_30min"": 6, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:45:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,8,154,0.0494,"{""t_15min"": 8, ""t_30min"": 8, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:45:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,3,69,0.0417,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:45:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,3,87,0.0333,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:45:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T22:45:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,5,103,0.0463,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,6,156,0.037,"{""t_15min"": 6, ""t_30min"": 6, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:00:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,5,103,0.0463,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,6,156,0.037,"{""t_15min"": 6, ""t_30min"": 6, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:15:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,5,103,0.0463,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:30:00,2026-09-24T12:03:58.669101,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,6,156,0.037,"{""t_15min"": 6, ""t_30min"": 6, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,5,103,0.0463,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,6,156,0.037,"{""t_15min"": 6, ""t_30min"": 6, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-04T23:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T00:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T01:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,0,108,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,0,108,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T02:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,0,108,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,0,108,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:15:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,0,108,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:30:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,1,161,0.0062,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,0,72,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,0,90,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T03:45:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,1,107,0.0093,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-05T04:00:00,2026-09-24T12:03:58.670222,synthetic_generator,SYNTHETIC
